number0,system_nam,owner_type,d_prin_cit,d_prin_cnt,d_fed_prim,d_populati,d_ttl_stor,d_pws_fed_,has_nmdwb_data,num_gw_facilities,has_gw_facilities_ind,num_sw_gu_facilities,num_sw_facilities,num_gu_facilities,has_sw_facilities_ind,has_gu_facilities_ind,surface_ground_facility_type,surf_wtr_ratio_if_spws,surf_wtr_pur_ratio_if_spws,grnd_wtr_udi_ratio_if_spws,grnd_wtr_udi_purch_if_spws,surface_pws,surface_ratio_if_spws,has_source_ratio_surface_pws,mhi_2010,has_mhi_data,has_drinking_water_data,ratio_pws_mhi_over_state_mhi,disadvantage_status_type,total_intakes,sw_intakes,gw_intakes,gu_intakes,total_gu_sw_intakes,alternative_intakes,impacted_sw_intakes,impacted_gu_intakes,impacted_gu_sw_water_intakes,ratio_impacted_gu_sw_over_all,ratio_gu_sw_impacted_over_gu_sw,has_surface_intake_geo_info,seller_number0_1,seller_system_name_1,seller_pop_1,seller_number0_2,seller_system_name_2,seller_pop_2,surfacepurchaser_status,has_surfacepurchase_data,wotus2020_dwv_index,seller_wotus2020_dwv_index_1,seller_wotus2020_dwv_index_2,index_summary
NM3590804,CIMARRON CANYON ST PARK - MAVERICK CG,S,,COLFAX,GW,100.0,1050.0,NC,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3590805,LOVES TRAVEL CENTER AND COOKS RESTAURANT,P,CLOVIS,CURRY,GW,335.0,0.0,NTNC,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3590827,ELEPHANT BUTTE STATE PARK,S,ELEPHANT BUTTE,SIERRA,GW,50.0,110000.0,NC,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3590828,FORT CRAIG REST AREA  WEST SIDE,S,SAN ANTONIO,SOCORRO,GW,300.0,3000.0,NC,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3590829,PILAR YACHT CLUB & CAFE,P,EMBUDO,RIO ARRIBA,GW,50.0,0.0,NC,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3590904,CIMARRON CANYON ST PARK - TOLBY CG,S,CIMARRON,COLFAX,GW,50.0,535.0,NC,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3590916,PETRO #385,P,DEMING,LUNA,GW,25.0,212070.0,NC,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3590921,BRAZOS MDWCA,P,CHAMA,RIO ARRIBA,GW,389.0,92000.0,NC,Yes,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,30585,Yes,Yes,.63640523,Severely Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3590923,CORRALES ELEMENTARY SCHOOL,L,CORRALES,SANDOVAL,GW,565.0,0.0,NTNC,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3590924,NAVAJO LAKE STATE PARK - PINE SITE,S,NAVAJO DAM,SAN JUAN,SW,550.0,200000.0,NC,Yes,0.0,0.0,1.0,1.0,0.0,1.0,0.0,Surface,100.0,0.0,0.0,0.0,1.0,100.0,1.0,,No,Yes,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,No,1.0,,,No Direct Impact
NM3590925,JACKS CREEK CAMPGROUND USFS SNF,F,PECOS,SAN MIGUEL,GW,250.0,20000.0,NC,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3590928,SANTA FE DINER AND TRUCK STOP,P,SAN ANTONIO,SOCORRO,GW,100.0,0.0,NC,Yes,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3590929,QUAIL RIDGE,P,EL PRADO,TAOS,GW,30.0,0.0,NC,Yes,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3591009,BOWLINS CONTINENTAL DIVIDE TRADING POST,P,LORDSBURG,HIDALGO,GW,25.0,0.0,NC,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3591010,SANTA ROSA LAKE,F,SANTA ROSA,GUADALUPE,GWP,150.0,70000.0,NC,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3591014,RIVER RANCH RV PARK,P,RUIDOSO DOWNS,LINCOLN,GW,30.0,3172.0,NC,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3591018,MORA VALLEY COMMUNITY HEALTH CLINIC,P,MORA,MORA,GW,70.0,0.0,NC,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3591019,SIVELLS BAPTIST CAMP,P,CLOUDCROFT,OTERO,GW,25.0,9000.0,NC,Yes,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3591021,ESCALANTE HIGH SCHOOL,S,TIERRA AMARILLA,RIO ARRIBA,GW,275.0,69000.0,NTNC,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3591023,HUMMINGBIRD MUSIC CAMP,P,JEMEZ SPRINGS,SANDOVAL,GW,150.0,15000.0,NC,Yes,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3591025,FIELD TRACT CAMPGROUND USFS SNF,F,PECOS,SAN MIGUEL,GW,53.0,9400.0,NC,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3591027,CABALLO RIVERSIDE CAMP GROUND-STATE PARK,S,CABALLO,SIERRA,GW,25.0,10000.0,NC,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3591108,GUADALUPE CHRISTIAN CAMP,P,CARLSBAD,EDDY,GW,50.0,12700.0,NC,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3591109,LAKE ROBERTS CAMPGROUND - GILA - USFS,F,MIMBRES,GRANT,GW,68.0,18000.0,NC,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3591116,GAGE REST AREA,S,DEMING,LUNA,GW,130.0,365.0,NC,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3591129,RANCHOS ELEMENTARY SCHOOL,L,RANCHOS DE TAOS,TAOS,GW,390.0,55000.0,NTNC,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3591209,CAMP THUNDERBIRD,P,MIMBRES,GRANT,GW,25.0,5000.0,NC,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3591213,LEA COUNTY HOBBS AIRPORT,L,HOBBS,LEA,GW,100.0,450000.0,NTNC,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3591214,RUIDOSO DOWNS RACETRACK,P,RUIDOSO DOWNS,LINCOLN,GW,3200.0,400000.0,NTNC,Yes,4.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3591219,SACRAMENTO MOUNTAIN RETREAT,P,MAYHILL,OTERO,GW,100.0,8000.0,NC,Yes,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3591307,FORT SELDEN HISTORIC SITE,S,RADIUM SPRINGS,DONA ANA,GW,60.0,1200.0,NC,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3591308,MOSAIC POTASH CARLSBAD INC,P,CARLSBAD,EDDY,GW,408.0,0.0,NTNC,Yes,12.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3591309,BURRO MOUNTAIN HOMESTEAD,P,SILVER CITY,GRANT,GW,419.0,48000.0,C,Yes,4.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,43824,Yes,Yes,.91187912,Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3591319,"SACRAMENTO CAMP CONFERENCE CENTER, INC",P,SACRAMENTO,OTERO,GW,200.0,74000.0,NC,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3591330,ZIA RV PARK,P,MORIARTY,TORRANCE,GW,500.0,0.0,NC,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3591402,EAGLE GUEST RANCH SW,P,DATIL,CATRON,GW,25.0,0.0,NC,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3591414,HONDO VALLEY SCHOOL,L,HONDO,LINCOLN,GW,200.0,136000.0,NTNC,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3591416,ROCK HOUND STATE PARK,S,DEMING,LUNA,GW,67.0,3780.0,NC,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3591419,PINE SPRINGS SUMMER CAMP,P,SACRAMENTO,OTERO,GW,250.0,20000.0,NC,Yes,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3591514,TINNIES SILVER DOLLAR RESTAURANT,P,TINNIE,LINCOLN,GW,100.0,2500.0,NC,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3591521,ABIQUIU DAM,F,ABIQUIU,RIO ARRIBA,GW,100.0,14500.0,NC,Yes,3.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3591525,LAS VEGAS KOA,P,LAS VEGAS,SAN MIGUEL,GW,350.0,5000.0,NC,Yes,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3591601,ISLETA CHEVRON,P,ALBUQUERQUE,BERNALILLO,GW,25.0,160.0,NC,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3591621,ECHO AMPHITHEATER USFS CARSON,F,,RIO ARRIBA,GW,205.0,0.0,NC,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3591707,ADMIRAL BEVERAGE CORPORATION,P,LAS CRUCES,DONA ANA,GW,140.0,6000.0,NTNC,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3591721,GHOST RANCH CONFERENCE CENTER,P,ABIQUIU,RIO ARRIBA,GW,150.0,46000.0,NTNC,Yes,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3591726,POJOAQUE MIDDLE SCHOOL,L,POJOAQUE,SANTA FE,GW,567.0,290000.0,NTNC,Yes,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3591816,YUCCA REST AREA-STATE HWY DEPT,S,LORDSBURG,HIDALGO,GW,164.0,10209.0,NC,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3591819,ASPENDALE CAMP,P,ALAMOGORDO,OTERO,GW,150.0,263400.0,NC,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3591821,ABIQUIU INN,P,ABIQUIU,RIO ARRIBA,GW,191.0,0.0,NC,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3591823,SANDIA BAR,P,CORRALES,SANDOVAL,GW,25.0,0.0,NC,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3591827,MONTICELLO CANYON DWCA,P,ELEPHANT BUTTE,SIERRA,GW,86.0,10000.0,NC,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,43669,Yes,Yes,.90865397,Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3591914,SKI APACHE,P,RUIDOSO,LINCOLN,GW,350.0,48000.0,NTNC,Yes,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3591925,MIKE MATEO ELEMENTARY SCHOOL,S,LAS VEGAS,SAN MIGUEL,GW,50.0,0.0,NTNC,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3591929,TAOS VALLEY RV PARK,P,TAOS,TAOS,GW,40.0,0.0,NC,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3592008,BLACK RIVER CENTER FOR LEARNING,P,CARLSBAD,EDDY,GW,50.0,5000.0,NC,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3592016,HIDDEN VALLEY RANCH,P,DEMING,LUNA,GW,452.0,12000.0,NC,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,27962,Yes,Yes,.58182651,Severely Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3592023,PEREAS BAR AND RESTAURANT,P,CORRALES,SANDOVAL,GW,55.0,0.0,NC,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3592028,WALKING SANDS REST AREA,S,SAN ACACIA,SOCORRO,GW,500.0,10000.0,NC,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3592114,SOUTH FORK CAMPGROUND LINCOLN  USFS,F,RUIDOSO,LINCOLN,GW,180.0,20000.0,NC,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3592117,BROKEN ARROW BIBLE RANCH,P,GALLUP,MCKINLEY,GW,300.0,0.0,NC,Yes,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3592121,CORONADO HIGH SCHOOL,L,GALLINA,RIO ARRIBA,GW,263.0,30000.0,C,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3592125,EL PORVENIR CHRISTIAN CAMP,P,MONTEZUMA,SAN MIGUEL,GW,175.0,27000.0,NC,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3592204,CAMP ELLIOT BARKER,P,ANGEL FIRE,COLFAX,GW,100.0,10000.0,NC,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3592214,HIGH COUNTRY LODGE,P,ALTO,LINCOLN,GW,194.0,0.0,NC,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3592219,CHALET CAMPER VILLAGE,P,CLOUDCROFT,OTERO,GW,222.0,10000.0,C,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3592223,BATTLESHIP PICNIC GROUND USFS SNF,F,JEMEZ SPRINGS,SANDOVAL,GW,200.0,0.0,NC,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3592229,TAOS MOTEL AND RV PARK,P,RANCHOS DE TAOS,TAOS,GW,57.0,0.0,NC,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3592304,VIETNAM VETERANS MEMORIAL,S,ANGEL FIRE,COLFAX,GW,150.0,0.0,NC,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3592305,PLATEAU TELECOMMUNICATIONS INC.,P,CLOVIS,CURRY,GW,225.0,0.0,NTNC,Yes,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3592307,HOLY CROSS RETREAT,P,MESILLA PARK,DONA ANA,GW,35.0,5000.0,NC,Yes,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3592308,BRANTLEY LAKE STATE PARK,S,CARLSBAD,EDDY,GWP,160.0,30000.0,NC,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3592504,USFS CIMARRON CG/SHUREE PONDS,F,,COLFAX,GW,120.0,10000.0,NC,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3592507,ANTHONY COUNTRY CLUB,P,ANTHONY,DONA ANA,GW,60.0,0.0,NC,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3592513,HOBBS COUNTRY CLUB,P,HOBBS,LEA,GW,95.0,300.0,NC,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3592514,SEEPING SPRINGS CAMPGROUND,P,RUIDOSO DOWNS,LINCOLN,GW,75.0,0.0,NC,Yes,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3592526,CAMP FRANK RAND,P,CHIMAYO,SANTA FE,GW,300.0,150000.0,NC,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3592530,COUNT YOUR BLESSING,P,MORIARTY,TORRANCE,GW,70.0,0.0,NTNC,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3592629,CASA VALDEZ,P,TAOS,TAOS,GW,45.0,0.0,NC,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3592708,SKP RV PARK,P,LAKEWOOD,EDDY,GW,230.0,6000.0,NC,Yes,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3592717,T & R MARKET WATER SUPPLY,P,YATAHEY,MCKINLEY,GW,100.0,3000.0,NTNC,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3592725,CAMP BLUE HAVEN,P,LAS VEGAS,SAN MIGUEL,GW,150.0,10000.0,NC,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3592729,SIPAPU LODGE AND CAFE,P,VADITO,TAOS,GU,250.0,0.0,NC,Yes,0.0,0.0,1.0,0.0,1.0,0.0,1.0,Surface,0.0,0.0,100.0,0.0,1.0,100.0,1.0,,No,Yes,,,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,No,3.0,,,Direct Impact Non-Community Water System
NM3592807,COACHLIGHT INN & RV,P,LAS CRUCES,DONA ANA,GW,89.0,2000.0,NC,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3592825,VALLEY ELEMENTARY AND MIDDLE SCHOOL,S,RIBERA,SAN MIGUEL,GW,130.0,26000.0,NTNC,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3592829,AMALIA  COSTILLA SENIOR CITIZENS CENTER,S,,TAOS,GW,30.0,0.0,NC,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3592831,SIERRA GRANDE HIGHWAY REST AREA,S,DES MOINES,UNION,GW,75.0,1500.0,NC,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
